Series,Administrative,Population,Metro,cat.col,Date,TEPA,Station,latitude,longitude 
34,Counties,503113,No,DBBCou,2017 Feb,YCN,A,23.5582039935947,120.347394188655
37,Counties,503113,No,DBBCou,2017 Mar,YCN,A,23.5582039935947,120.347394188655
28,Counties,503113,No,DBBCou,2017 Apr,YCN,A,23.5582039935947,120.347394188655
23,Counties,503113,No,DBBCou,2017 May,YCN,A,23.5582039935947,120.347394188655
11,Counties,503113,No,DBBCou,2017 Jun,YCN,A,23.5582039935947,120.347394188655
14,Counties,503113,No,DBBCou,2017 Jul,YCN,A,23.5582039935947,120.347394188655
13,Counties,503113,No,DBBCou,2017 Aug,YCN,A,23.5582039935947,120.347394188655
23,Counties,503113,No,DBBCou,2017 Sep,YCN,A,23.5582039935947,120.347394188655
23,Counties,503113,No,DBBCou,2017 Oct,YCN,A,23.5582039935947,120.347394188655
27,Counties,503113,No,DBBCou,2017 Nov,YCN,A,23.5582039935947,120.347394188655
31,Counties,503113,No,DBBCou,2017 Dec,YCN,A,23.5582039935947,120.347394188655
26,Counties,503113,No,DBBCou,2018 Jan,YCN,A,23.5582039935947,120.347394188655
34,Counties,503113,No,DBBCou,2018 Feb,YCN,A,23.5582039935947,120.347394188655
35,Counties,503113,No,DBBCou,2018 Mar,YCN,A,23.5582039935947,120.347394188655
31,Counties,503113,No,DBBCou,2018 Apr,YCN,A,23.5582039935947,120.347394188655
19,Counties,503113,No,DBBCou,2018 May,YCN,A,23.5582039935947,120.347394188655
18,Counties,503113,No,DBBCou,2018 Jun,YCN,A,23.5582039935947,120.347394188655
16,Counties,503113,No,DBBCou,2018 Jul,YCN,A,23.5582039935947,120.347394188655
14,Counties,503113,No,DBBCou,2018 Aug,YCN,A,23.5582039935947,120.347394188655
22,Counties,503113,No,DBBCou,2018 Sep,YCN,A,23.5582039935947,120.347394188655
28,Counties,503113,No,DBBCou,2018 Oct,YCN,A,23.5582039935947,120.347394188655
31,Counties,503113,No,DBBCou,2018 Nov,YCN,A,23.5582039935947,120.347394188655
26,Counties,503113,No,DBBCou,2018 Dec,YCN,A,23.5582039935947,120.347394188655
33,Counties,503113,No,DBBCou,2019 Jan,YCN,A,23.5582039935947,120.347394188655
31,Counties,503113,No,DBBCou,2019 Feb,YCN,A,23.5582039935947,120.347394188655
30,Counties,503113,No,DBBCou,2019 Mar,YCN,A,23.5582039935947,120.347394188655
26,Counties,503113,No,DBBCou,2019 Apr,YCN,A,23.5582039935947,120.347394188655
23,Counties,503113,No,DBBCou,2019 May,YCN,A,23.5582039935947,120.347394188655
12,Counties,503113,No,DBBCou,2019 Jun,YCN,A,23.5582039935947,120.347394188655
12,Counties,503113,No,DBBCou,2019 Jul,YCN,A,23.5582039935947,120.347394188655
15,Counties,503113,No,DBBCou,2019 Aug,YCN,A,23.5582039935947,120.347394188655
20,Counties,503113,No,DBBCou,2019 Sep,YCN,A,23.5582039935947,120.347394188655
26,Counties,503113,No,DBBCou,2019 Oct,YCN,A,23.5582039935947,120.347394188655
24,Counties,503113,No,DBBCou,2019 Nov,YCN,A,23.5582039935947,120.347394188655
85,Municipalities,2773198,Yes,DCAMun,2006 Jan,KP,A,23.7351708951422,120.442373478151
63,Municipalities,2773198,Yes,DCAMun,2006 Feb,KP,A,23.7351708951422,120.442373478151
59,Municipalities,2773198,Yes,DCAMun,2006 Mar,KP,A,23.7351708951422,120.442373478151
33,Municipalities,2773198,Yes,DCAMun,2006 Apr,KP,A,23.7351708951422,120.442373478151
26,Municipalities,2773198,Yes,DCAMun,2006 May,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2006 Jun,KP,A,23.7351708951422,120.442373478151
25,Municipalities,2773198,Yes,DCAMun,2006 Jul,KP,A,23.7351708951422,120.442373478151
25,Municipalities,2773198,Yes,DCAMun,2006 Aug,KP,A,23.7351708951422,120.442373478151
38,Municipalities,2773198,Yes,DCAMun,2006 Sep,KP,A,23.7351708951422,120.442373478151
51,Municipalities,2773198,Yes,DCAMun,2006 Oct,KP,A,23.7351708951422,120.442373478151
52,Municipalities,2773198,Yes,DCAMun,2006 Nov,KP,A,23.7351708951422,120.442373478151
62,Municipalities,2773198,Yes,DCAMun,2006 Dec,KP,A,23.7351708951422,120.442373478151
75,Municipalities,2773198,Yes,DCAMun,2007 Jan,KP,A,23.7351708951422,120.442373478151
78,Municipalities,2773198,Yes,DCAMun,2007 Feb,KP,A,23.7351708951422,120.442373478151
70,Municipalities,2773198,Yes,DCAMun,2007 Mar,KP,A,23.7351708951422,120.442373478151
NA,Municipalities,2773198,Yes,DCAMun,2007 Apr,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2007 May,KP,A,23.7351708951422,120.442373478151
17,Municipalities,2773198,Yes,DCAMun,2007 Jun,KP,A,23.7351708951422,120.442373478151
20,Municipalities,2773198,Yes,DCAMun,2007 Jul,KP,A,23.7351708951422,120.442373478151
22,Municipalities,2773198,Yes,DCAMun,2007 Aug,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2007 Sep,KP,A,23.7351708951422,120.442373478151
53,Municipalities,2773198,Yes,DCAMun,2007 Oct,KP,A,23.7351708951422,120.442373478151
59,Municipalities,2773198,Yes,DCAMun,2007 Nov,KP,A,23.7351708951422,120.442373478151
78,Municipalities,2773198,Yes,DCAMun,2007 Dec,KP,A,23.7351708951422,120.442373478151
64,Municipalities,2773198,Yes,DCAMun,2008 Jan,KP,A,23.7351708951422,120.442373478151
64,Municipalities,2773198,Yes,DCAMun,2008 Feb,KP,A,23.7351708951422,120.442373478151
61,Municipalities,2773198,Yes,DCAMun,2008 Mar,KP,A,23.7351708951422,120.442373478151
45,Municipalities,2773198,Yes,DCAMun,2008 Apr,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2008 May,KP,A,23.7351708951422,120.442373478151
16,Municipalities,2773198,Yes,DCAMun,2008 Jun,KP,A,23.7351708951422,120.442373478151
17,Municipalities,2773198,Yes,DCAMun,2008 Jul,KP,A,23.7351708951422,120.442373478151
23,Municipalities,2773198,Yes,DCAMun,2008 Aug,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2008 Sep,KP,A,23.7351708951422,120.442373478151
43,Municipalities,2773198,Yes,DCAMun,2008 Oct,KP,A,23.7351708951422,120.442373478151
57,Municipalities,2773198,Yes,DCAMun,2008 Nov,KP,A,23.7351708951422,120.442373478151
56,Municipalities,2773198,Yes,DCAMun,2008 Dec,KP,A,23.7351708951422,120.442373478151
56,Municipalities,2773198,Yes,DCAMun,2009 Jan,KP,A,23.7351708951422,120.442373478151
50,Municipalities,2773198,Yes,DCAMun,2009 Feb,KP,A,23.7351708951422,120.442373478151
47,Municipalities,2773198,Yes,DCAMun,2009 Mar,KP,A,23.7351708951422,120.442373478151
47,Municipalities,2773198,Yes,DCAMun,2009 Apr,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2009 May,KP,A,23.7351708951422,120.442373478151
24,Municipalities,2773198,Yes,DCAMun,2009 Jun,KP,A,23.7351708951422,120.442373478151
20,Municipalities,2773198,Yes,DCAMun,2009 Jul,KP,A,23.7351708951422,120.442373478151
35,Municipalities,2773198,Yes,DCAMun,2009 Aug,KP,A,23.7351708951422,120.442373478151
35,Municipalities,2773198,Yes,DCAMun,2009 Sep,KP,A,23.7351708951422,120.442373478151
57,Municipalities,2773198,Yes,DCAMun,2009 Oct,KP,A,23.7351708951422,120.442373478151
63,Municipalities,2773198,Yes,DCAMun,2009 Nov,KP,A,23.7351708951422,120.442373478151
77,Municipalities,2773198,Yes,DCAMun,2009 Dec,KP,A,23.7351708951422,120.442373478151
69,Municipalities,2773198,Yes,DCAMun,2010 Jan,KP,A,23.7351708951422,120.442373478151
45,Municipalities,2773198,Yes,DCAMun,2010 Feb,KP,A,23.7351708951422,120.442373478151
46,Municipalities,2773198,Yes,DCAMun,2010 Mar,KP,A,23.7351708951422,120.442373478151
45,Municipalities,2773198,Yes,DCAMun,2010 Apr,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2010 May,KP,A,23.7351708951422,120.442373478151
26,Municipalities,2773198,Yes,DCAMun,2010 Jun,KP,A,23.7351708951422,120.442373478151
20,Municipalities,2773198,Yes,DCAMun,2010 Jul,KP,A,23.7351708951422,120.442373478151
24,Municipalities,2773198,Yes,DCAMun,2010 Aug,KP,A,23.7351708951422,120.442373478151
30,Municipalities,2773198,Yes,DCAMun,2010 Sep,KP,A,23.7351708951422,120.442373478151
48,Municipalities,2773198,Yes,DCAMun,2010 Oct,KP,A,23.7351708951422,120.442373478151
65,Municipalities,2773198,Yes,DCAMun,2010 Nov,KP,A,23.7351708951422,120.442373478151
65,Municipalities,2773198,Yes,DCAMun,2010 Dec,KP,A,23.7351708951422,120.442373478151
62,Municipalities,2773198,Yes,DCAMun,2011 Jan,KP,A,23.7351708951422,120.442373478151
71,Municipalities,2773198,Yes,DCAMun,2011 Feb,KP,A,23.7351708951422,120.442373478151
68,Municipalities,2773198,Yes,DCAMun,2011 Mar,KP,A,23.7351708951422,120.442373478151
54,Municipalities,2773198,Yes,DCAMun,2011 Apr,KP,A,23.7351708951422,120.442373478151
32,Municipalities,2773198,Yes,DCAMun,2011 May,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2011 Jun,KP,A,23.7351708951422,120.442373478151
19,Municipalities,2773198,Yes,DCAMun,2011 Jul,KP,A,23.7351708951422,120.442373478151
23,Municipalities,2773198,Yes,DCAMun,2011 Aug,KP,A,23.7351708951422,120.442373478151
45,Municipalities,2773198,Yes,DCAMun,2011 Sep,KP,A,23.7351708951422,120.442373478151
48,Municipalities,2773198,Yes,DCAMun,2011 Oct,KP,A,23.7351708951422,120.442373478151
49,Municipalities,2773198,Yes,DCAMun,2011 Nov,KP,A,23.7351708951422,120.442373478151
64,Municipalities,2773198,Yes,DCAMun,2011 Dec,KP,A,23.7351708951422,120.442373478151
65,Municipalities,2773198,Yes,DCAMun,2012 Jan,KP,A,23.7351708951422,120.442373478151
65,Municipalities,2773198,Yes,DCAMun,2012 Feb,KP,A,23.7351708951422,120.442373478151
NA,Municipalities,2773198,Yes,DCAMun,2012 Mar,KP,A,23.7351708951422,120.442373478151
NA,Municipalities,2773198,Yes,DCAMun,2012 Apr,KP,A,23.7351708951422,120.442373478151
26,Municipalities,2773198,Yes,DCAMun,2012 May,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2012 Jun,KP,A,23.7351708951422,120.442373478151
25,Municipalities,2773198,Yes,DCAMun,2012 Jul,KP,A,23.7351708951422,120.442373478151
27,Municipalities,2773198,Yes,DCAMun,2012 Aug,KP,A,23.7351708951422,120.442373478151
30,Municipalities,2773198,Yes,DCAMun,2012 Sep,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2012 Oct,KP,A,23.7351708951422,120.442373478151
35,Municipalities,2773198,Yes,DCAMun,2012 Nov,KP,A,23.7351708951422,120.442373478151
33,Municipalities,2773198,Yes,DCAMun,2012 Dec,KP,A,23.7351708951422,120.442373478151
41,Municipalities,2773198,Yes,DCAMun,2013 Jan,KP,A,23.7351708951422,120.442373478151
39,Municipalities,2773198,Yes,DCAMun,2013 Feb,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2013 Mar,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2013 Apr,KP,A,23.7351708951422,120.442373478151
14,Municipalities,2773198,Yes,DCAMun,2013 May,KP,A,23.7351708951422,120.442373478151
16,Municipalities,2773198,Yes,DCAMun,2013 Jun,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2013 Jul,KP,A,23.7351708951422,120.442373478151
14,Municipalities,2773198,Yes,DCAMun,2013 Aug,KP,A,23.7351708951422,120.442373478151
28,Municipalities,2773198,Yes,DCAMun,2013 Sep,KP,A,23.7351708951422,120.442373478151
35,Municipalities,2773198,Yes,DCAMun,2013 Oct,KP,A,23.7351708951422,120.442373478151
42,Municipalities,2773198,Yes,DCAMun,2013 Nov,KP,A,23.7351708951422,120.442373478151
43,Municipalities,2773198,Yes,DCAMun,2013 Dec,KP,A,23.7351708951422,120.442373478151
51,Municipalities,2773198,Yes,DCAMun,2014 Jan,KP,A,23.7351708951422,120.442373478151
32,Municipalities,2773198,Yes,DCAMun,2014 Feb,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2014 Mar,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2014 Apr,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2014 May,KP,A,23.7351708951422,120.442373478151
12,Municipalities,2773198,Yes,DCAMun,2014 Jun,KP,A,23.7351708951422,120.442373478151
15,Municipalities,2773198,Yes,DCAMun,2014 Jul,KP,A,23.7351708951422,120.442373478151
11,Municipalities,2773198,Yes,DCAMun,2014 Aug,KP,A,23.7351708951422,120.442373478151
20,Municipalities,2773198,Yes,DCAMun,2014 Sep,KP,A,23.7351708951422,120.442373478151
42,Municipalities,2773198,Yes,DCAMun,2014 Oct,KP,A,23.7351708951422,120.442373478151
42,Municipalities,2773198,Yes,DCAMun,2014 Nov,KP,A,23.7351708951422,120.442373478151
47,Municipalities,2773198,Yes,DCAMun,2014 Dec,KP,A,23.7351708951422,120.442373478151
46,Municipalities,2773198,Yes,DCAMun,2015 Jan,KP,A,23.7351708951422,120.442373478151
46,Municipalities,2773198,Yes,DCAMun,2015 Feb,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2015 Mar,KP,A,23.7351708951422,120.442373478151
24,Municipalities,2773198,Yes,DCAMun,2015 Apr,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2015 May,KP,A,23.7351708951422,120.442373478151
9,Municipalities,2773198,Yes,DCAMun,2015 Jun,KP,A,23.7351708951422,120.442373478151
14,Municipalities,2773198,Yes,DCAMun,2015 Jul,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2015 Aug,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2015 Sep,KP,A,23.7351708951422,120.442373478151
30,Municipalities,2773198,Yes,DCAMun,2015 Oct,KP,A,23.7351708951422,120.442373478151
40,Municipalities,2773198,Yes,DCAMun,2015 Nov,KP,A,23.7351708951422,120.442373478151
41,Municipalities,2773198,Yes,DCAMun,2015 Dec,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2016 Jan,KP,A,23.7351708951422,120.442373478151
36,Municipalities,2773198,Yes,DCAMun,2016 Feb,KP,A,23.7351708951422,120.442373478151
37,Municipalities,2773198,Yes,DCAMun,2016 Mar,KP,A,23.7351708951422,120.442373478151
24,Municipalities,2773198,Yes,DCAMun,2016 Apr,KP,A,23.7351708951422,120.442373478151
17,Municipalities,2773198,Yes,DCAMun,2016 May,KP,A,23.7351708951422,120.442373478151
8,Municipalities,2773198,Yes,DCAMun,2016 Jun,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2016 Jul,KP,A,23.7351708951422,120.442373478151
17,Municipalities,2773198,Yes,DCAMun,2016 Aug,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2016 Sep,KP,A,23.7351708951422,120.442373478151
29,Municipalities,2773198,Yes,DCAMun,2016 Oct,KP,A,23.7351708951422,120.442373478151
38,Municipalities,2773198,Yes,DCAMun,2016 Nov,KP,A,23.7351708951422,120.442373478151
33,Municipalities,2773198,Yes,DCAMun,2016 Dec,KP,A,23.7351708951422,120.442373478151
23,Municipalities,2773198,Yes,DCAMun,2017 Jan,KP,A,23.7351708951422,120.442373478151
NA,Municipalities,2773198,Yes,DCAMun,2017 Feb,KP,A,23.7351708951422,120.442373478151
29,Municipalities,2773198,Yes,DCAMun,2017 Mar,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2017 Apr,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2017 May,KP,A,23.7351708951422,120.442373478151
9,Municipalities,2773198,Yes,DCAMun,2017 Jun,KP,A,23.7351708951422,120.442373478151
12,Municipalities,2773198,Yes,DCAMun,2017 Jul,KP,A,23.7351708951422,120.442373478151
NA,Municipalities,2773198,Yes,DCAMun,2017 Aug,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2017 Sep,KP,A,23.7351708951422,120.442373478151
27,Municipalities,2773198,Yes,DCAMun,2017 Oct,KP,A,23.7351708951422,120.442373478151
32,Municipalities,2773198,Yes,DCAMun,2017 Nov,KP,A,23.7351708951422,120.442373478151
33,Municipalities,2773198,Yes,DCAMun,2017 Dec,KP,A,23.7351708951422,120.442373478151
30,Municipalities,2773198,Yes,DCAMun,2018 Jan,KP,A,23.7351708951422,120.442373478151
26,Municipalities,2773198,Yes,DCAMun,2018 Feb,KP,A,23.7351708951422,120.442373478151
25,Municipalities,2773198,Yes,DCAMun,2018 Mar,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2018 Apr,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2018 May,KP,A,23.7351708951422,120.442373478151
13,Municipalities,2773198,Yes,DCAMun,2018 Jun,KP,A,23.7351708951422,120.442373478151
12,Municipalities,2773198,Yes,DCAMun,2018 Jul,KP,A,23.7351708951422,120.442373478151
10,Municipalities,2773198,Yes,DCAMun,2018 Aug,KP,A,23.7351708951422,120.442373478151
16,Municipalities,2773198,Yes,DCAMun,2018 Sep,KP,A,23.7351708951422,120.442373478151
29,Municipalities,2773198,Yes,DCAMun,2018 Oct,KP,A,23.7351708951422,120.442373478151
38,Municipalities,2773198,Yes,DCAMun,2018 Nov,KP,A,23.7351708951422,120.442373478151
40,Municipalities,2773198,Yes,DCAMun,2018 Dec,KP,A,23.7351708951422,120.442373478151
47,Municipalities,2773198,Yes,DCAMun,2019 Jan,KP,A,23.7351708951422,120.442373478151
34,Municipalities,2773198,Yes,DCAMun,2019 Feb,KP,A,23.7351708951422,120.442373478151
29,Municipalities,2773198,Yes,DCAMun,2019 Mar,KP,A,23.7351708951422,120.442373478151
22,Municipalities,2773198,Yes,DCAMun,2019 Apr,KP,A,23.7351708951422,120.442373478151
18,Municipalities,2773198,Yes,DCAMun,2019 May,KP,A,23.7351708951422,120.442373478151
8,Municipalities,2773198,Yes,DCAMun,2019 Jun,KP,A,23.7351708951422,120.442373478151
11,Municipalities,2773198,Yes,DCAMun,2019 Jul,KP,A,23.7351708951422,120.442373478151
14,Municipalities,2773198,Yes,DCAMun,2019 Aug,KP,A,23.7351708951422,120.442373478151
21,Municipalities,2773198,Yes,DCAMun,2019 Sep,KP,A,23.7351708951422,120.442373478151
27,Municipalities,2773198,Yes,DCAMun,2019 Oct,KP,A,23.7351708951422,120.442373478151
31,Municipalities,2773198,Yes,DCAMun,2019 Nov,KP,A,23.7351708951422,120.442373478151
80,Municipalities,2773198,Yes,DCBMun,2006 Jan,KP,A,22.5883170262869,120.412755230086
74,Municipalities,2773198,Yes,DCBMun,2006 Feb,KP,A,22.5883170262869,120.412755230086
73,Municipalities,2773198,Yes,DCBMun,2006 Mar,KP,A,22.5883170262869,120.412755230086
43,Municipalities,2773198,Yes,DCBMun,2006 Apr,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2006 May,KP,A,22.5883170262869,120.412755230086
20,Municipalities,2773198,Yes,DCBMun,2006 Jun,KP,A,22.5883170262869,120.412755230086
21,Municipalities,2773198,Yes,DCBMun,2006 Jul,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2006 Aug,KP,A,22.5883170262869,120.412755230086
38,Municipalities,2773198,Yes,DCBMun,2006 Sep,KP,A,22.5883170262869,120.412755230086
60,Municipalities,2773198,Yes,DCBMun,2006 Oct,KP,A,22.5883170262869,120.412755230086
60,Municipalities,2773198,Yes,DCBMun,2006 Nov,KP,A,22.5883170262869,120.412755230086
67,Municipalities,2773198,Yes,DCBMun,2006 Dec,KP,A,22.5883170262869,120.412755230086
72,Municipalities,2773198,Yes,DCBMun,2007 Jan,KP,A,22.5883170262869,120.412755230086
61,Municipalities,2773198,Yes,DCBMun,2007 Feb,KP,A,22.5883170262869,120.412755230086
53,Municipalities,2773198,Yes,DCBMun,2007 Mar,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2007 Apr,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2007 May,KP,A,22.5883170262869,120.412755230086
22,Municipalities,2773198,Yes,DCBMun,2007 Jun,KP,A,22.5883170262869,120.412755230086
21,Municipalities,2773198,Yes,DCBMun,2007 Jul,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2007 Aug,KP,A,22.5883170262869,120.412755230086
44,Municipalities,2773198,Yes,DCBMun,2007 Sep,KP,A,22.5883170262869,120.412755230086
70,Municipalities,2773198,Yes,DCBMun,2007 Oct,KP,A,22.5883170262869,120.412755230086
79,Municipalities,2773198,Yes,DCBMun,2007 Nov,KP,A,22.5883170262869,120.412755230086
95,Municipalities,2773198,Yes,DCBMun,2007 Dec,KP,A,22.5883170262869,120.412755230086
77,Municipalities,2773198,Yes,DCBMun,2008 Jan,KP,A,22.5883170262869,120.412755230086
80,Municipalities,2773198,Yes,DCBMun,2008 Feb,KP,A,22.5883170262869,120.412755230086
73,Municipalities,2773198,Yes,DCBMun,2008 Mar,KP,A,22.5883170262869,120.412755230086
54,Municipalities,2773198,Yes,DCBMun,2008 Apr,KP,A,22.5883170262869,120.412755230086
38,Municipalities,2773198,Yes,DCBMun,2008 May,KP,A,22.5883170262869,120.412755230086
15,Municipalities,2773198,Yes,DCBMun,2008 Jun,KP,A,22.5883170262869,120.412755230086
18,Municipalities,2773198,Yes,DCBMun,2008 Jul,KP,A,22.5883170262869,120.412755230086
24,Municipalities,2773198,Yes,DCBMun,2008 Aug,KP,A,22.5883170262869,120.412755230086
37,Municipalities,2773198,Yes,DCBMun,2008 Sep,KP,A,22.5883170262869,120.412755230086
54,Municipalities,2773198,Yes,DCBMun,2008 Oct,KP,A,22.5883170262869,120.412755230086
64,Municipalities,2773198,Yes,DCBMun,2008 Nov,KP,A,22.5883170262869,120.412755230086
62,Municipalities,2773198,Yes,DCBMun,2008 Dec,KP,A,22.5883170262869,120.412755230086
62,Municipalities,2773198,Yes,DCBMun,2009 Jan,KP,A,22.5883170262869,120.412755230086
55,Municipalities,2773198,Yes,DCBMun,2009 Feb,KP,A,22.5883170262869,120.412755230086
54,Municipalities,2773198,Yes,DCBMun,2009 Mar,KP,A,22.5883170262869,120.412755230086
53,Municipalities,2773198,Yes,DCBMun,2009 Apr,KP,A,22.5883170262869,120.412755230086
40,Municipalities,2773198,Yes,DCBMun,2009 May,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2009 Jun,KP,A,22.5883170262869,120.412755230086
24,Municipalities,2773198,Yes,DCBMun,2009 Jul,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2009 Aug,KP,A,22.5883170262869,120.412755230086
42,Municipalities,2773198,Yes,DCBMun,2009 Sep,KP,A,22.5883170262869,120.412755230086
58,Municipalities,2773198,Yes,DCBMun,2009 Oct,KP,A,22.5883170262869,120.412755230086
63,Municipalities,2773198,Yes,DCBMun,2009 Nov,KP,A,22.5883170262869,120.412755230086
77,Municipalities,2773198,Yes,DCBMun,2009 Dec,KP,A,22.5883170262869,120.412755230086
74,Municipalities,2773198,Yes,DCBMun,2010 Jan,KP,A,22.5883170262869,120.412755230086
48,Municipalities,2773198,Yes,DCBMun,2010 Feb,KP,A,22.5883170262869,120.412755230086
52,Municipalities,2773198,Yes,DCBMun,2010 Mar,KP,A,22.5883170262869,120.412755230086
49,Municipalities,2773198,Yes,DCBMun,2010 Apr,KP,A,22.5883170262869,120.412755230086
31,Municipalities,2773198,Yes,DCBMun,2010 May,KP,A,22.5883170262869,120.412755230086
27,Municipalities,2773198,Yes,DCBMun,2010 Jun,KP,A,22.5883170262869,120.412755230086
22,Municipalities,2773198,Yes,DCBMun,2010 Jul,KP,A,22.5883170262869,120.412755230086
27,Municipalities,2773198,Yes,DCBMun,2010 Aug,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2010 Sep,KP,A,22.5883170262869,120.412755230086
48,Municipalities,2773198,Yes,DCBMun,2010 Oct,KP,A,22.5883170262869,120.412755230086
59,Municipalities,2773198,Yes,DCBMun,2010 Nov,KP,A,22.5883170262869,120.412755230086
66,Municipalities,2773198,Yes,DCBMun,2010 Dec,KP,A,22.5883170262869,120.412755230086
59,Municipalities,2773198,Yes,DCBMun,2011 Jan,KP,A,22.5883170262869,120.412755230086
76,Municipalities,2773198,Yes,DCBMun,2011 Feb,KP,A,22.5883170262869,120.412755230086
79,Municipalities,2773198,Yes,DCBMun,2011 Mar,KP,A,22.5883170262869,120.412755230086
59,Municipalities,2773198,Yes,DCBMun,2011 Apr,KP,A,22.5883170262869,120.412755230086
36,Municipalities,2773198,Yes,DCBMun,2011 May,KP,A,22.5883170262869,120.412755230086
20,Municipalities,2773198,Yes,DCBMun,2011 Jun,KP,A,22.5883170262869,120.412755230086
21,Municipalities,2773198,Yes,DCBMun,2011 Jul,KP,A,22.5883170262869,120.412755230086
26,Municipalities,2773198,Yes,DCBMun,2011 Aug,KP,A,22.5883170262869,120.412755230086
49,Municipalities,2773198,Yes,DCBMun,2011 Sep,KP,A,22.5883170262869,120.412755230086
56,Municipalities,2773198,Yes,DCBMun,2011 Oct,KP,A,22.5883170262869,120.412755230086
48,Municipalities,2773198,Yes,DCBMun,2011 Nov,KP,A,22.5883170262869,120.412755230086
58,Municipalities,2773198,Yes,DCBMun,2011 Dec,KP,A,22.5883170262869,120.412755230086
57,Municipalities,2773198,Yes,DCBMun,2012 Jan,KP,A,22.5883170262869,120.412755230086
56,Municipalities,2773198,Yes,DCBMun,2012 Feb,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2012 Mar,KP,A,22.5883170262869,120.412755230086
NA,Municipalities,2773198,Yes,DCBMun,2012 Apr,KP,A,22.5883170262869,120.412755230086
30,Municipalities,2773198,Yes,DCBMun,2012 May,KP,A,22.5883170262869,120.412755230086
17,Municipalities,2773198,Yes,DCBMun,2012 Jun,KP,A,22.5883170262869,120.412755230086
22,Municipalities,2773198,Yes,DCBMun,2012 Jul,KP,A,22.5883170262869,120.412755230086
27,Municipalities,2773198,Yes,DCBMun,2012 Aug,KP,A,22.5883170262869,120.412755230086
40,Municipalities,2773198,Yes,DCBMun,2012 Sep,KP,A,22.5883170262869,120.412755230086
51,Municipalities,2773198,Yes,DCBMun,2012 Oct,KP,A,22.5883170262869,120.412755230086
52,Municipalities,2773198,Yes,DCBMun,2012 Nov,KP,A,22.5883170262869,120.412755230086
51,Municipalities,2773198,Yes,DCBMun,2012 Dec,KP,A,22.5883170262869,120.412755230086
56,Municipalities,2773198,Yes,DCBMun,2013 Jan,KP,A,22.5883170262869,120.412755230086
53,Municipalities,2773198,Yes,DCBMun,2013 Feb,KP,A,22.5883170262869,120.412755230086
51,Municipalities,2773198,Yes,DCBMun,2013 Mar,KP,A,22.5883170262869,120.412755230086
